StudentId,ClassId,AttendTime,Status
72,2311,2024-10-31 22:00:00,Present
754,3433,2025-04-20 23:00:00,Absent
710,3347,2025-08-02 22:00:00,Present
473,6632,2024-11-10 21:00:00,Present
558,7719,2024-12-17 23:00:00,Present
992,9009,2024-02-07 21:00:00,Present
126,753,2025-03-05 21:00:00,Present
936,2530,2025-08-19 22:00:00,Present
733,225,2025-02-02 21:00:00,Present
268,7034,2025-03-18 23:00:00,Absent
443,5067,2024-12-15 22:00:00,Present
12,7228,2025-09-01 21:00:00,Present
185,1132,2024-12-05 23:00:00,Present
698,4560,2024-11-07 22:00:00,Present
392,6421,2025-03-04 23:00:00,Absent
818,2062,2025-08-11 23:00:00,Absent
228,6697,2024-04-12 23:00:00,Absent
166,7541,2024-11-21 21:00:00,Absent
892,8411,2024-11-12 22:00:00,Absent
383,1811,2025-02-26 23:00:00,Absent
731,4421,2024-11-30 21:00:00,Absent
431,7653,2025-05-26 22:00:00,Present
391,1798,2025-03-23 23:00:00,Present
308,900,2025-04-30 22:00:00,Present
539,7841,2025-02-25 23:00:00,Present
795,1368,2024-11-26 22:00:00,Present
350,6257,2024-12-24 21:00:00,Absent
8,8531,2025-05-10 22:00:00,Present
507,6267,2024-11-27 22:00:00,Absent
207,9425,2024-11-17 23:00:00,Absent
660,1395,2025-03-14 23:00:00,Absent
147,5495,2025-08-13 21:00:00,Present
843,5796,2024-11-08 23:00:00,Present
410,3387,2025-01-20 21:00:00,Present
225,3353,2025-03-06 22:00:00,Present
32,2134,2024-08-07 22:00:00,Present
444,577,2025-04-03 22:00:00,Absent
372,1558,2024-11-05 23:00:00,Absent
700,5841,2025-08-19 22:00:00,Present
356,3483,2024-11-19 23:00:00,Present
646,9592,2024-07-22 21:00:00,Absent
767,1219,2024-11-06 21:00:00,Absent
328,3452,2025-03-31 22:00:00,Absent
523,3040,2024-06-02 22:00:00,Present
519,4169,2025-05-13 21:00:00,Present
865,5112,2025-01-29 21:00:00,Absent
40,1512,2025-08-13 22:00:00,Present
1000,8133,2025-03-29 21:00:00,Present
989,6497,2025-04-25 22:00:00,Absent
442,5231,2024-04-10 22:00:00,Present
154,8252,2025-03-16 23:00:00,Present
430,7555,2025-10-24 22:00:00,Present
381,2406,2024-11-30 22:00:00,Absent
712,5476,2025-02-23 23:00:00,Absent
644,9188,2025-10-20 21:00:00,Present
491,5761,2025-06-19 23:00:00,Absent
854,6696,2025-01-21 23:00:00,Present
891,5670,2025-07-01 23:00:00,Absent
150,4352,2025-03-13 22:00:00,Absent
279,2675,2025-08-27 21:00:00,Present
824,340,2024-12-30 21:00:00,Absent
622,472,2025-03-12 21:00:00,Present
209,2498,2024-12-21 21:00:00,Present
445,9750,2024-11-05 21:00:00,Absent
827,981,2025-09-20 23:00:00,Present
434,5398,2025-03-04 21:00:00,Present
156,9517,2024-05-15 22:00:00,Absent
858,7544,2025-02-19 23:00:00,Absent
14,809,2025-02-16 22:00:00,Present
247,2295,2025-07-06 23:00:00,Absent
1,1939,2024-11-22 21:00:00,Absent
862,2088,2025-05-19 22:00:00,Present
877,8274,2025-10-17 21:00:00,Present
692,229,2025-04-29 22:00:00,Present
94,1785,2024-08-07 23:00:00,Absent
723,3086,2025-03-01 21:00:00,Present
860,96,2025-08-21 21:00:00,Present
844,5288,2024-08-02 21:00:00,Present
800,4061,2025-07-15 23:00:00,Absent
143,5485,2025-07-04 23:00:00,Absent
935,4792,2025-08-16 21:00:00,Present
850,1487,2025-09-09 23:00:00,Present
311,9226,2024-12-25 22:00:00,Absent
224,5724,2024-11-30 21:00:00,Present
947,8062,2025-01-06 22:00:00,Present
826,1061,2025-03-12 22:00:00,Absent
691,5203,2025-03-02 23:00:00,Present
355,1953,2025-04-06 23:00:00,Absent
986,6581,2024-11-28 22:00:00,Present
161,1727,2025-03-04 22:00:00,Present
876,118,2024-07-25 23:00:00,Absent
330,8404,2025-03-10 21:00:00,Absent
484,9436,2024-12-02 21:00:00,Absent
559,2652,2025-09-11 23:00:00,Absent
808,1297,2025-05-23 21:00:00,Present
811,6011,2025-03-27 23:00:00,Absent
182,2344,2025-04-26 22:00:00,Present
369,6518,2024-11-19 22:00:00,Present
351,3072,2025-03-13 22:00:00,Present
192,8079,2024-11-01 22:00:00,Absent
813,1771,2025-10-13 22:00:00,Absent
731,9503,2024-12-16 23:00:00,Present
205,4114,2024-12-30 22:00:00,Absent
670,1769,2025-05-08 22:00:00,Absent
357,8905,2024-11-22 22:00:00,Absent
875,6808,2025-03-28 22:00:00,Absent
22,1944,2025-01-24 21:00:00,Present
974,3407,2024-12-02 22:00:00,Absent
293,4419,2025-01-02 21:00:00,Present
786,5168,2025-02-28 22:00:00,Absent
363,1197,2024-12-03 22:00:00,Absent
34,7290,2025-01-20 22:00:00,Present
477,7175,2025-08-06 22:00:00,Absent
199,3031,2025-02-03 23:00:00,Absent
69,4795,2025-02-25 22:00:00,Absent
133,1521,2024-11-19 22:00:00,Present
963,5543,2024-11-27 23:00:00,Present
620,5717,2025-07-28 21:00:00,Absent
408,4437,2025-02-06 21:00:00,Present
414,9529,2025-04-15 23:00:00,Present
424,7181,2025-01-26 22:00:00,Absent
377,7849,2025-10-10 21:00:00,Absent
104,6031,2025-10-03 21:00:00,Present
999,7073,2025-01-04 21:00:00,Present
420,9691,2024-12-31 22:00:00,Present
47,9157,2024-05-25 23:00:00,Present
1000,2447,2025-06-12 22:00:00,Present
641,7328,2025-08-22 23:00:00,Present
351,5439,2025-09-18 23:00:00,Present
982,4405,2025-09-16 23:00:00,Absent
140,3429,2025-08-22 23:00:00,Present
456,1389,2025-06-16 23:00:00,Present
195,3736,2025-03-11 23:00:00,Present
652,4782,2025-04-10 23:00:00,Present
272,6073,2024-12-11 21:00:00,Present
700,9790,2025-03-08 23:00:00,Absent
793,7472,2025-03-21 22:00:00,Absent
228,8827,2025-02-14 22:00:00,Present
626,8629,2024-12-26 21:00:00,Present
108,4936,2025-01-07 21:00:00,Absent
71,2650,2025-10-19 22:00:00,Present
675,1229,2025-02-27 22:00:00,Absent
220,5725,2025-01-28 23:00:00,Absent
644,8841,2024-07-31 23:00:00,Present
126,8246,2025-01-14 21:00:00,Present
312,4536,2025-09-20 23:00:00,Present
876,5933,2025-10-01 23:00:00,Absent
999,8955,2024-12-10 21:00:00,Present
304,3243,2024-09-16 21:00:00,Present
772,9387,2025-10-16 23:00:00,Present
175,3540,2025-08-13 21:00:00,Present
607,2937,2024-11-19 22:00:00,Present
183,4995,2025-04-20 23:00:00,Present
29,3240,2025-03-06 23:00:00,Present
269,3659,2025-05-06 21:00:00,Present
729,4983,2024-12-30 23:00:00,Present
445,1254,2024-10-29 21:00:00,Present
982,4485,2024-12-09 22:00:00,Present
82,5480,2024-03-15 23:00:00,Absent
545,3397,2025-03-25 22:00:00,Absent
373,5672,2025-03-06 23:00:00,Present
388,4163,2025-04-01 23:00:00,Absent
215,4570,2024-12-17 21:00:00,Absent
117,9723,2024-11-07 23:00:00,Absent
255,7434,2025-10-17 23:00:00,Absent
984,1842,2024-09-08 23:00:00,Present
525,5910,2025-10-08 21:00:00,Present
188,2111,2025-02-18 21:00:00,Present
780,1545,2024-12-24 23:00:00,Present
821,7494,2024-10-30 22:00:00,Absent
146,8444,2025-01-27 22:00:00,Absent
809,3821,2025-05-07 23:00:00,Absent
291,7240,2025-10-25 23:00:00,Present
602,4748,2025-04-08 23:00:00,Present
508,4639,2025-03-08 21:00:00,Present
436,1116,2025-09-07 22:00:00,Absent
708,1953,2025-04-06 23:00:00,Present
634,9159,2025-05-14 23:00:00,Absent
239,9981,2025-07-12 21:00:00,Absent
160,9225,2025-02-24 22:00:00,Present
820,9533,2024-12-28 22:00:00,Absent
113,4086,2024-12-20 22:00:00,Absent
576,6864,2024-03-25 22:00:00,Absent
48,3158,2025-02-18 21:00:00,Absent
682,5929,2024-09-14 23:00:00,Absent
538,6086,2025-02-14 23:00:00,Absent
30,7740,2024-12-22 21:00:00,Absent
924,9576,2024-11-16 22:00:00,Present
875,4904,2025-08-28 22:00:00,Absent
474,9905,2025-06-05 21:00:00,Present
417,8181,2024-11-07 21:00:00,Present
198,6494,2025-06-01 21:00:00,Absent
60,4956,2024-01-28 23:00:00,Absent
609,2274,2024-11-28 23:00:00,Present
911,4098,2025-08-20 22:00:00,Absent
48,2802,2024-12-30 22:00:00,Present
793,2940,2024-11-04 23:00:00,Absent
497,8910,2024-11-03 21:00:00,Present
194,9176,2025-04-04 22:00:00,Present
548,6658,2025-10-12 23:00:00,Absent
927,207,2025-04-05 21:00:00,Present
369,8931,2025-01-29 22:00:00,Present
64,542,2025-04-02 22:00:00,Absent
222,3829,2025-03-11 21:00:00,Present
602,221,2024-12-21 23:00:00,Absent
852,1005,2024-12-28 22:00:00,Absent
142,2947,2024-12-03 21:00:00,Present
121,6128,2025-06-26 21:00:00,Absent
390,1597,2024-12-05 23:00:00,Absent
119,2994,2025-09-23 23:00:00,Present
634,210,2025-01-13 23:00:00,Absent
900,8622,2024-03-06 22:00:00,Absent
887,2343,2025-02-03 21:00:00,Absent
680,3010,2025-08-04 22:00:00,Present
800,596,2025-02-06 23:00:00,Absent
317,9534,2024-11-10 21:00:00,Present
454,9843,2025-04-02 21:00:00,Absent
885,5452,2025-02-08 21:00:00,Absent
580,8966,2025-02-27 21:00:00,Absent
844,2144,2024-12-06 21:00:00,Present
977,750,2025-01-23 22:00:00,Present
943,5880,2025-03-15 23:00:00,Absent
925,5215,2024-11-06 23:00:00,Present
300,3839,2025-07-10 22:00:00,Absent
79,4145,2024-07-31 21:00:00,Present
454,8010,2024-12-23 21:00:00,Absent
203,2430,2025-03-17 23:00:00,Present
90,7081,2025-06-15 23:00:00,Present
984,2471,2025-03-17 23:00:00,Present
247,8706,2024-12-13 22:00:00,Absent
540,1176,2025-03-31 21:00:00,Present
215,7704,2025-07-16 22:00:00,Present
179,3422,2025-07-14 22:00:00,Absent
898,9016,2024-01-11 21:00:00,Present
356,7786,2025-08-03 22:00:00,Present
678,3525,2024-11-27 23:00:00,Present
384,662,2025-04-15 23:00:00,Present
889,7460,2024-04-28 23:00:00,Present
797,6219,2025-01-07 22:00:00,Present
940,4939,2025-02-25 22:00:00,Absent
747,485,2025-08-30 23:00:00,Present
621,3334,2024-04-26 22:00:00,Absent
490,1406,2025-03-22 21:00:00,Absent
976,2607,2025-03-06 22:00:00,Absent
675,6525,2025-01-20 22:00:00,Present
584,1285,2024-09-15 21:00:00,Absent
558,3660,2025-02-04 22:00:00,Present
937,7091,2024-12-24 23:00:00,Present
616,9385,2025-09-25 22:00:00,Absent
947,9354,2024-11-09 21:00:00,Absent
461,5875,2024-12-06 22:00:00,Present
342,2664,2025-06-24 21:00:00,Absent
876,512,2025-10-25 22:00:00,Present
642,6295,2025-01-10 21:00:00,Present
446,5556,2025-01-23 23:00:00,Present
100,7273,2024-02-18 23:00:00,Absent
590,3927,2024-12-06 21:00:00,Present
730,7858,2025-01-21 21:00:00,Present
487,4834,2025-07-22 23:00:00,Absent
186,4047,2024-11-29 23:00:00,Absent
239,7704,2025-07-16 23:00:00,Absent
605,5077,2025-07-19 21:00:00,Absent
615,4789,2024-11-19 22:00:00,Present
251,7564,2025-01-20 23:00:00,Present
984,4580,2024-12-24 21:00:00,Present
6,8519,2025-02-12 21:00:00,Absent
72,6999,2025-05-22 22:00:00,Absent
938,9489,2025-10-09 21:00:00,Present
790,5853,2025-05-18 22:00:00,Present
302,8523,2024-03-06 23:00:00,Absent
246,9614,2024-11-30 23:00:00,Absent
233,407,2025-02-16 23:00:00,Present
308,2212,2025-03-02 21:00:00,Present
140,9364,2025-09-02 23:00:00,Present
120,8322,2024-10-11 23:00:00,Present
200,8079,2024-11-01 23:00:00,Present
144,1377,2024-12-06 22:00:00,Absent
282,557,2024-12-15 21:00:00,Present
399,6922,2025-06-08 23:00:00,Absent
116,473,2025-05-15 21:00:00,Present
380,7059,2025-05-05 22:00:00,Present
78,4538,2025-05-16 22:00:00,Absent
206,8756,2025-03-07 23:00:00,Present
170,687,2025-03-04 21:00:00,Absent
58,5940,2024-06-26 21:00:00,Absent
167,9312,2025-09-01 23:00:00,Present
14,7695,2025-08-31 21:00:00,Absent
66,6358,2025-07-20 23:00:00,Present
137,7314,2025-09-15 23:00:00,Absent
849,450,2024-12-16 22:00:00,Absent
697,7200,2024-12-29 21:00:00,Absent
11,5082,2025-06-08 23:00:00,Present
261,5770,2025-03-28 22:00:00,Absent
559,3173,2025-01-04 21:00:00,Absent
323,796,2025-07-07 21:00:00,Present
400,3527,2025-06-26 22:00:00,Present
831,7761,2024-08-01 22:00:00,Present
697,3398,2025-04-29 21:00:00,Present
34,3451,2024-09-22 23:00:00,Present
43,5348,2025-03-26 21:00:00,Absent
133,3536,2024-06-09 21:00:00,Absent
375,3252,2024-05-25 21:00:00,Absent
789,9972,2025-03-31 21:00:00,Absent
353,387,2024-12-28 22:00:00,Present
723,4349,2024-11-21 23:00:00,Absent
277,1309,2025-03-11 23:00:00,Present
794,2368,2024-11-03 22:00:00,Present
72,5656,2024-09-03 21:00:00,Present
513,6713,2025-01-09 23:00:00,Absent
400,1115,2025-06-29 22:00:00,Present
341,2590,2025-04-01 23:00:00,Absent
883,5212,2024-12-04 23:00:00,Present
130,4128,2025-04-26 23:00:00,Present
79,5641,2025-09-13 22:00:00,Present
246,1544,2025-04-02 23:00:00,Present
176,3332,2025-03-07 22:00:00,Present
323,1306,2025-08-01 22:00:00,Present
81,9258,2025-01-13 22:00:00,Present
516,2411,2025-01-20 22:00:00,Absent
965,3167,2024-11-09 23:00:00,Absent
702,9703,2024-11-21 21:00:00,Absent
501,2451,2025-05-24 23:00:00,Absent
690,8928,2025-03-09 23:00:00,Present
910,1853,2025-06-15 23:00:00,Absent
601,9505,2025-08-17 23:00:00,Present
991,1349,2025-08-25 21:00:00,Present
86,6871,2024-06-07 21:00:00,Present
231,1848,2025-02-27 22:00:00,Absent
172,7156,2024-08-22 21:00:00,Present
695,7636,2025-02-28 21:00:00,Absent
714,3111,2025-02-24 23:00:00,Absent
233,7866,2025-06-29 23:00:00,Absent
110,2610,2024-11-06 21:00:00,Absent
128,4380,2025-02-06 21:00:00,Absent
197,1235,2024-10-29 21:00:00,Present
35,2621,2024-12-08 23:00:00,Absent
499,5760,2024-01-20 21:00:00,Present
877,5214,2025-04-22 21:00:00,Absent
249,5785,2024-11-06 22:00:00,Present
533,6476,2025-07-13 21:00:00,Absent
188,1170,2025-01-26 23:00:00,Present
318,7376,2024-12-26 21:00:00,Present
76,7197,2025-07-19 21:00:00,Absent
484,7344,2025-07-08 21:00:00,Absent
285,637,2025-07-29 21:00:00,Present
317,4463,2025-04-09 23:00:00,Absent
576,779,2024-11-27 23:00:00,Absent
486,6446,2025-05-15 23:00:00,Present
253,6006,2025-01-16 23:00:00,Absent
371,4366,2024-11-10 21:00:00,Absent
350,9042,2025-02-28 22:00:00,Absent
650,6143,2025-07-29 22:00:00,Present
841,7550,2025-09-14 21:00:00,Present
92,2942,2024-09-22 22:00:00,Absent
163,9859,2025-07-15 21:00:00,Present
747,379,2024-12-30 22:00:00,Present
519,6383,2025-03-07 22:00:00,Present
540,8599,2024-11-16 23:00:00,Absent
608,1559,2024-04-16 22:00:00,Absent
115,4160,2024-11-19 22:00:00,Absent
523,3978,2025-08-25 23:00:00,Absent
422,1443,2024-11-26 23:00:00,Absent
227,2553,2025-06-24 21:00:00,Present
806,1578,2024-10-29 22:00:00,Absent
307,2502,2024-12-30 21:00:00,Absent
66,6249,2025-04-02 21:00:00,Absent
880,6521,2025-03-07 21:00:00,Present
678,7229,2024-12-29 21:00:00,Present
740,597,2024-11-10 21:00:00,Present
75,8578,2024-10-30 22:00:00,Present
967,906,2025-04-10 23:00:00,Absent
772,2122,2025-02-07 21:00:00,Present
55,5117,2025-07-23 22:00:00,Absent
758,6553,2025-05-08 23:00:00,Absent
805,586,2024-12-08 23:00:00,Absent
928,4451,2024-11-02 23:00:00,Present
534,5179,2025-07-02 23:00:00,Present
88,4993,2025-07-06 22:00:00,Absent
804,167,2024-10-31 21:00:00,Absent
511,5299,2024-02-01 22:00:00,Absent
965,4980,2025-01-11 23:00:00,Absent
999,5233,2024-12-12 21:00:00,Absent
206,3975,2025-02-24 23:00:00,Present
221,6788,2025-06-28 22:00:00,Present
299,4769,2024-08-20 21:00:00,Absent
555,8697,2024-10-29 21:00:00,Present
661,8382,2025-06-15 22:00:00,Present
609,7718,2025-07-10 22:00:00,Present
384,9583,2025-01-02 23:00:00,Absent
83,7827,2024-12-18 21:00:00,Absent
634,3903,2025-08-22 22:00:00,Present
31,8607,2025-03-09 23:00:00,Present
178,8402,2024-12-20 22:00:00,Present
82,9759,2025-08-04 21:00:00,Present
825,8220,2025-03-30 21:00:00,Absent
57,1002,2025-08-11 21:00:00,Absent
414,6983,2024-12-16 22:00:00,Absent
945,3873,2025-08-31 21:00:00,Absent
959,2966,2025-09-18 22:00:00,Present
962,5368,2025-01-16 21:00:00,Absent
29,2522,2025-01-08 23:00:00,Present
261,2233,2024-11-07 21:00:00,Absent
459,2668,2025-02-09 22:00:00,Absent
85,3561,2025-01-23 21:00:00,Absent
805,6852,2024-12-06 23:00:00,Present
624,5515,2024-11-21 23:00:00,Absent
899,3942,2025-08-12 21:00:00,Present
352,3277,2025-04-03 23:00:00,Absent
478,5949,2024-12-20 23:00:00,Present
651,8718,2025-03-01 21:00:00,Present
276,3490,2024-01-01 22:00:00,Present
43,3820,2025-08-01 22:00:00,Present
468,6324,2024-11-13 21:00:00,Present
202,9487,2025-01-04 22:00:00,Absent
829,7498,2025-04-11 22:00:00,Present
580,7384,2025-02-07 21:00:00,Present
81,7031,2024-01-29 23:00:00,Present
100,4758,2025-07-27 21:00:00,Present
517,7670,2025-03-13 22:00:00,Present
527,609,2025-08-16 22:00:00,Absent
382,435,2025-01-17 23:00:00,Absent
900,9974,2025-04-15 21:00:00,Present
389,9797,2025-09-10 22:00:00,Present
795,5044,2025-06-20 21:00:00,Absent
428,4500,2025-08-16 23:00:00,Present
114,6969,2025-01-06 23:00:00,Absent
508,7574,2025-07-18 22:00:00,Absent
889,4301,2025-04-16 23:00:00,Absent
638,8067,2025-02-26 23:00:00,Absent
1000,7565,2025-03-24 23:00:00,Present
347,6042,2024-10-30 23:00:00,Present
117,8417,2024-11-09 21:00:00,Absent
651,6332,2025-10-28 21:00:00,Absent
842,965,2025-02-20 21:00:00,Absent
205,5919,2025-03-23 23:00:00,Absent
676,5011,2025-08-15 21:00:00,Absent
851,9757,2024-11-23 22:00:00,Present
669,2491,2024-11-13 22:00:00,Absent
756,7639,2025-02-10 22:00:00,Present
594,8986,2025-08-27 23:00:00,Present
944,893,2024-12-10 23:00:00,Present
558,7402,2025-05-19 21:00:00,Absent
239,1343,2024-12-13 21:00:00,Present
100,5240,2025-03-16 23:00:00,Absent
831,4824,2024-12-08 22:00:00,Absent
450,6695,2025-05-28 21:00:00,Absent
925,5716,2024-12-15 22:00:00,Present
895,4516,2025-02-22 23:00:00,Present
924,5380,2024-06-19 22:00:00,Absent
41,9923,2025-03-09 23:00:00,Present
708,8059,2025-03-05 23:00:00,Absent
778,9885,2024-09-15 23:00:00,Present
155,2738,2025-02-24 23:00:00,Present
629,8053,2024-11-25 22:00:00,Absent
297,3602,2025-08-16 21:00:00,Absent
326,3153,2025-01-15 22:00:00,Present
869,3837,2025-03-03 23:00:00,Present
768,5195,2025-01-15 23:00:00,Present
999,4807,2025-01-18 21:00:00,Absent
559,4634,2025-04-13 21:00:00,Absent
774,6602,2025-02-07 22:00:00,Present
312,8743,2025-02-06 22:00:00,Absent
968,2075,2025-03-14 21:00:00,Present
531,9016,2024-01-11 22:00:00,Present
668,1616,2025-03-20 21:00:00,Absent
282,3644,2025-02-06 23:00:00,Present
587,4117,2025-01-03 23:00:00,Absent
475,9169,2025-01-04 23:00:00,Absent
464,1834,2025-01-24 22:00:00,Present
735,7180,2025-04-30 23:00:00,Absent
215,7449,2024-11-18 22:00:00,Absent
254,6189,2025-04-13 21:00:00,Absent
988,7814,2024-12-23 22:00:00,Present
108,6603,2025-05-22 22:00:00,Absent
789,7200,2024-12-29 21:00:00,Present
1,3045,2024-12-13 22:00:00,Absent
317,9916,2025-08-06 22:00:00,Absent
28,4694,2025-09-11 22:00:00,Present
802,7670,2025-03-13 23:00:00,Present
285,5102,2025-04-16 22:00:00,Present
824,5636,2025-05-29 21:00:00,Absent
998,6201,2024-11-10 21:00:00,Absent
884,3213,2025-03-03 23:00:00,Present
97,225,2025-02-02 23:00:00,Present
66,3076,2024-11-21 23:00:00,Absent
270,7815,2024-11-03 22:00:00,Present
217,5776,2025-03-10 22:00:00,Present
880,9378,2025-07-05 23:00:00,Present
377,2399,2025-04-29 22:00:00,Present
401,3558,2025-08-26 23:00:00,Absent
673,4263,2025-05-18 21:00:00,Absent
13,6210,2025-02-05 23:00:00,Present
576,7035,2025-06-26 23:00:00,Absent
705,442,2025-02-18 21:00:00,Absent
467,1948,2024-12-31 21:00:00,Absent
370,827,2025-03-29 22:00:00,Present
467,5325,2024-05-23 22:00:00,Present
446,2841,2024-11-25 23:00:00,Present
896,9694,2025-03-30 23:00:00,Present
562,8159,2025-07-19 23:00:00,Absent
467,7428,2025-07-27 23:00:00,Absent
284,916,2025-04-24 22:00:00,Present
480,4311,2025-04-16 22:00:00,Present
173,4048,2025-01-02 23:00:00,Absent
850,5741,2025-03-08 22:00:00,Absent
748,2933,2024-03-12 22:00:00,Absent
485,822,2025-03-20 23:00:00,Present
655,7613,2024-12-21 21:00:00,Present
993,1581,2025-01-02 22:00:00,Present
689,5819,2025-02-09 21:00:00,Present
781,8301,2025-04-07 23:00:00,Absent
98,936,2025-03-15 22:00:00,Absent
240,6497,2025-04-25 22:00:00,Absent
312,9136,2025-04-10 23:00:00,Present
785,8278,2025-06-03 22:00:00,Absent
67,4197,2025-09-09 21:00:00,Absent
549,8955,2024-12-10 23:00:00,Absent
1,8108,2025-08-30 21:00:00,Present
869,9394,2024-12-31 23:00:00,Present
639,2736,2024-01-05 22:00:00,Present
560,6127,2025-04-11 22:00:00,Present
527,1010,2025-02-16 21:00:00,Absent
346,6767,2025-08-05 23:00:00,Present
358,4782,2025-04-10 23:00:00,Present
750,8413,2025-09-26 22:00:00,Present
802,7267,2024-11-04 23:00:00,Absent
335,5637,2024-11-06 22:00:00,Absent
14,2224,2025-05-28 21:00:00,Absent
428,4597,2025-06-12 21:00:00,Absent
565,9703,2024-11-21 22:00:00,Present
738,7973,2025-05-16 23:00:00,Absent
105,13,2025-03-19 22:00:00,Present
881,4624,2025-01-20 22:00:00,Present
258,3039,2024-11-23 23:00:00,Absent
853,4584,2024-12-08 23:00:00,Absent
79,7357,2025-02-13 23:00:00,Absent
519,5163,2025-02-18 23:00:00,Present
462,1896,2025-06-26 22:00:00,Present
301,4222,2025-03-05 23:00:00,Present
128,6706,2025-07-11 21:00:00,Present
986,7176,2025-06-06 21:00:00,Present
721,176,2025-05-08 22:00:00,Present
985,4624,2025-01-20 23:00:00,Present
612,5099,2025-04-14 23:00:00,Present
904,5997,2025-06-04 21:00:00,Absent
379,3643,2025-01-08 22:00:00,Present
575,6538,2025-05-23 23:00:00,Absent
285,2196,2025-03-29 21:00:00,Absent
892,689,2024-11-08 22:00:00,Absent
937,1240,2025-09-25 22:00:00,Present
573,8497,2024-11-21 22:00:00,Present
34,19,2025-03-15 22:00:00,Absent
245,2765,2024-11-18 23:00:00,Absent
584,3414,2025-06-20 21:00:00,Absent
313,2055,2025-01-11 22:00:00,Present
466,8952,2025-02-26 21:00:00,Present
478,7644,2025-03-05 22:00:00,Present
322,3074,2025-03-15 23:00:00,Absent
46,2073,2025-01-29 22:00:00,Absent
597,1433,2024-12-10 23:00:00,Present
291,3727,2025-01-25 22:00:00,Present
370,5139,2025-02-07 22:00:00,Absent
480,9002,2025-07-23 22:00:00,Present
319,7990,2024-11-20 23:00:00,Present
667,445,2025-06-12 21:00:00,Absent
53,3892,2025-06-22 22:00:00,Present
917,557,2024-12-15 21:00:00,Absent
776,9263,2025-03-13 21:00:00,Absent
598,8283,2025-05-05 23:00:00,Present
878,3129,2025-03-12 21:00:00,Present
807,1997,2025-01-01 22:00:00,Absent
503,1060,2024-11-05 21:00:00,Present
28,7623,2024-11-26 21:00:00,Present
146,5004,2025-01-12 21:00:00,Absent
164,9181,2025-07-01 22:00:00,Absent
527,7531,2025-08-26 22:00:00,Present
634,3563,2025-01-24 22:00:00,Present
867,5729,2024-12-17 22:00:00,Absent
159,4160,2024-11-19 23:00:00,Absent
958,7682,2024-11-22 23:00:00,Present
305,9762,2025-05-01 23:00:00,Absent
553,8485,2025-04-07 23:00:00,Present
180,8240,2025-03-12 23:00:00,Absent
960,7010,2024-11-08 22:00:00,Absent
329,1782,2025-01-03 21:00:00,Absent
91,3027,2024-11-12 21:00:00,Absent
129,8801,2025-03-15 21:00:00,Present
553,3794,2025-09-18 23:00:00,Present
817,1477,2024-12-21 21:00:00,Present
630,2089,2024-04-30 23:00:00,Present
184,9102,2024-12-16 21:00:00,Present
545,4174,2025-10-27 21:00:00,Absent
91,7817,2025-02-01 23:00:00,Present
501,5220,2025-10-04 21:00:00,Present
597,7283,2025-03-17 23:00:00,Present
921,9991,2024-11-08 21:00:00,Absent
405,3152,2025-10-16 23:00:00,Present
881,7640,2024-10-21 21:00:00,Present
914,954,2024-12-26 22:00:00,Present
931,7970,2025-03-08 22:00:00,Absent
134,2625,2024-11-09 22:00:00,Present
880,3503,2025-01-05 23:00:00,Absent
454,2669,2025-01-27 21:00:00,Present
305,16,2025-02-21 21:00:00,Absent
584,6767,2025-08-05 23:00:00,Present
75,4474,2025-01-28 21:00:00,Present
103,726,2024-12-23 22:00:00,Absent
726,3893,2025-10-06 23:00:00,Present
7,7420,2025-04-01 23:00:00,Absent
296,7468,2025-03-27 23:00:00,Present
305,9206,2025-09-28 21:00:00,Absent
4,3326,2024-10-17 21:00:00,Present
6,5734,2025-04-25 21:00:00,Present
314,9382,2024-11-30 23:00:00,Absent
150,3271,2024-03-25 22:00:00,Present
162,1393,2024-10-31 21:00:00,Absent
711,8665,2025-07-27 21:00:00,Present
500,9980,2025-01-12 23:00:00,Present
4,3725,2025-05-11 22:00:00,Present
925,5472,2024-09-19 22:00:00,Present
162,2249,2025-01-08 23:00:00,Present
705,7137,2025-05-27 22:00:00,Absent
343,2053,2025-07-23 21:00:00,Absent
948,6567,2025-02-21 22:00:00,Absent
173,4937,2024-09-26 21:00:00,Absent
91,857,2024-03-29 21:00:00,Absent
477,1815,2025-06-22 23:00:00,Absent
983,4560,2024-11-07 21:00:00,Present
659,5659,2024-11-03 22:00:00,Present
769,9269,2024-11-02 23:00:00,Absent
333,9353,2024-11-11 21:00:00,Present
964,2401,2025-09-13 21:00:00,Absent
910,7965,2024-12-04 22:00:00,Present
972,4236,2025-09-06 21:00:00,Present
404,9466,2025-09-15 22:00:00,Present
84,2850,2025-04-13 22:00:00,Present
529,1716,2024-10-31 23:00:00,Absent
450,8160,2025-05-26 22:00:00,Absent
744,8117,2024-11-20 21:00:00,Present
546,4676,2025-06-10 23:00:00,Absent
508,5767,2025-06-03 22:00:00,Absent
171,7100,2025-07-02 23:00:00,Absent
687,7871,2025-04-05 23:00:00,Absent
584,7382,2025-05-09 21:00:00,Absent
17,6990,2025-10-11 21:00:00,Absent
512,9095,2024-11-17 21:00:00,Absent
645,9143,2025-03-01 22:00:00,Absent
241,4711,2025-01-31 22:00:00,Absent
725,5119,2024-12-24 22:00:00,Absent
743,5488,2025-03-11 22:00:00,Present
24,9784,2024-11-16 21:00:00,Absent
488,4586,2025-05-13 21:00:00,Absent
891,3459,2024-12-31 21:00:00,Absent
